路線ID,バス会社ID,バス停ID,バス停名称,路線名称
581,431.0,6010,清水一丁目,荻１０
581,431.0,6011,清水二丁目,荻１０
581,431.0,6012,清水三丁目,荻１０
587,431.0,6069,今川一丁目,荻１２－１
587,431.0,6070,今川二丁目,荻１２－１
587,431.0,6071,農芸高校,荻１２－１
587,431.0,6072,今川三丁目,荻１２－１
634,431.0,6370,八幡宮裏,西５１
634,431.0,6371,善福寺,西５１
623,431.0,6305,青梅街道営業所,西０１
581,431.0,6008,荻窪駅北口,荻１０
581,431.0,6009,四面道,荻１０
581,431.0,6010,清水一丁目,荻１０
581,431.0,6011,清水二丁目,荻１０
581,431.0,6012,清水三丁目,荻１０
587,431.0,6069,今川一丁目,荻１２－１
587,431.0,6070,今川二丁目,荻１２－１
587,431.0,6071,農芸高校,荻１２－１
587,431.0,6072,今川三丁目,荻１２－１
635,431.0,6372,青梅街道営業所,西５１
636,431.0,6373,高円寺駅北口,赤３１
636,431.0,6374,杉並芸術会館［座・高円寺前］,赤３１
636,431.0,6375,高円寺中学,赤３１
523,431.0,5548,野方二丁目,中０３
523,431.0,5550,野方駅入口,中０３
523,431.0,5551,野方駅北口,中０３
523,431.0,5553,中野北郵便局,中０３
636,431.0,6376,豊玉中,赤３１
636,431.0,6377,豊玉中二丁目,赤３１
544,431.0,5716,豊玉北,中４３－１
636,431.0,6378,羽沢［新桜台駅］,赤３１
636,431.0,6379,小竹町二丁目,赤３１
636,431.0,6380,武蔵野病院,赤３１
636,431.0,6381,小茂根,赤３１
636,431.0,6382,上の根橋,赤３１
636,431.0,6383,東山町,赤３１
636,431.0,6384,南常盤台,赤３１
636,431.0,6385,中板橋駅入口,赤３１
636,431.0,6386,富士見町都営住宅,赤３１
636,431.0,6387,大和町［板橋本町駅］,赤３１
636,431.0,6388,稲荷台,赤３１
636,431.0,6389,姥ヶ橋,赤３１
636,431.0,6390,上十条五丁目,赤３１
636,431.0,6391,王子第三小学校,赤３１
636,431.0,6392,十条仲原二丁目,赤３１
636,431.0,6393,中十条四丁目,赤３１
636,431.0,6394,東十条四丁目,赤３１
636,431.0,6395,東十条六丁目,赤３１
636,431.0,6396,赤羽南二丁目,赤３１
636,431.0,6397,赤羽南一丁目,赤３１
636,431.0,6398,赤羽駅東口,赤３１
636,431.0,6373,高円寺駅北口,赤３１
636,431.0,6374,杉並芸術会館［座・高円寺前］,赤３１
637,431.0,6399,野方二丁目,赤３１
637,431.0,6400,野方駅入口,赤３１
524,431.0,5563,野方駅北口,中０３
637,431.0,6401,中野北郵便局,赤３１
637,431.0,6402,豊玉中,赤３１
637,431.0,6403,豊玉中二丁目,赤３１
637,431.0,6404,豊玉北,赤３１
637,431.0,6405,羽沢［新桜台駅］,赤３１
637,431.0,6406,小竹町二丁目,赤３１
637,431.0,6407,武蔵野病院,赤３１
637,431.0,6408,小茂根,赤３１
637,431.0,6409,上の根橋,赤３１
637,431.0,6410,東山町,赤３１
637,431.0,6411,南常盤台,赤３１
637,431.0,6412,中板橋駅入口,赤３１
637,431.0,6413,富士見町都営住宅,赤３１
637,431.0,6414,大和町［板橋本町駅］,赤３１
637,431.0,6415,稲荷台,赤３１
637,431.0,6416,姥ヶ橋,赤３１
637,431.0,6417,上十条五丁目,赤３１
637,431.0,6418,王子第三小学校,赤３１
637,431.0,6419,十条仲原二丁目,赤３１
637,431.0,6420,中十条四丁目,赤３１
637,431.0,6421,東十条四丁目,赤３１
637,431.0,6422,東十条六丁目,赤３１
637,431.0,6423,赤羽南二丁目,赤３１
637,431.0,6424,赤羽南一丁目,赤３１
637,431.0,6425,赤羽駅東口,赤３１
638,431.0,6426,高円寺駅北口,赤３１－１
636,431.0,6374,杉並芸術会館［座・高円寺前］,赤３１
636,431.0,6375,高円寺中学,赤３１
638,431.0,6427,大場通り,赤３１－１
517,431.0,5517,高円寺通り,中０１－１
517,431.0,5518,大和町三丁目,中０１－１
517,431.0,5519,お伊勢の森,中０１－１
517,431.0,5520,東原,中０１－１
517,431.0,5521,阿佐谷北六丁目,中０１－１
517,431.0,5522,阿佐谷営業所,中０１－１
638,431.0,6426,高円寺駅北口,赤３１－１
636,431.0,6374,杉並芸術会館［座・高円寺前］,赤３１
639,431.0,6428,大場通り,赤３１－１
639,431.0,6429,高円寺通り,赤３１－１
639,431.0,6430,大和町三丁目,赤３１－１
639,431.0,6431,お伊勢の森,赤３１－１
639,431.0,6432,東原,赤３１－１
639,431.0,6433,阿佐谷北六丁目,赤３１－１
639,431.0,6434,阿佐谷営業所,赤３１－１
517,431.0,5522,阿佐谷営業所,中０１－１
517,431.0,5521,阿佐谷北六丁目,中０１－１
517,431.0,5520,東原,中０１－１
517,431.0,5519,お伊勢の森,中０１－１
517,431.0,5518,大和町三丁目,中０１－１
517,431.0,5517,高円寺通り,中０１－１
515,431.0,5499,大新横丁,中０１
640,431.0,6435,早稲田大学中野国際Ｃプラザ,阿佐谷営業所～中野駅
521,431.0,5540,中野四季の森公園,中０１－３
519,431.0,5533,中野駅,中０１－２
517,431.0,5522,阿佐谷営業所,中０１－１
517,431.0,5521,阿佐谷北六丁目,中０１－１
517,431.0,5520,東原,中０１－１
517,431.0,5519,お伊勢の森,中０１－１
517,431.0,5518,大和町三丁目,中０１－１
517,431.0,5517,高円寺通り,中０１－１
520,431.0,5534,大場通り,中０１－２
641,431.0,6436,大新横丁,阿佐谷営業所～中野駅
522,431.0,5542,東京警察病院北門前,中０１－３
522,431.0,5543,東京警察病院正門前,中０１－３
522,431.0,5544,中野四季の森公園,中０１－３
522,431.0,5545,中野駅,中０１－３
642,431.0,6437,阿佐ヶ谷駅,阿０１
642,431.0,6438,世尊院前,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6440,第九小学校［本天沼］,阿０１
574,431.0,5956,阿佐谷北六丁目,荻０５
575,431.0,5957,白鷺一丁目,荻０６
575,431.0,5958,白鷺二丁目,荻０６
575,431.0,5959,鷺ノ宮駅,荻０６
575,431.0,5960,鷺宮四丁目,荻０６
575,431.0,5961,中村南三丁目,荻０６
575,431.0,5962,中村八幡,荻０６
532,431.0,5619,中村三丁目,中２４
533,431.0,5645,中村公園,中２４－１
642,431.0,6441,中村橋駅,阿０１
642,431.0,6437,阿佐ヶ谷駅,阿０１
642,431.0,6438,世尊院前,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6440,第九小学校［本天沼］,阿０１
574,431.0,5956,阿佐谷北六丁目,荻０５
575,431.0,5957,白鷺一丁目,荻０６
575,431.0,5958,白鷺二丁目,荻０６
575,431.0,5959,鷺ノ宮駅,荻０６
575,431.0,5960,鷺宮四丁目,荻０６
575,431.0,5961,中村南三丁目,荻０６
575,431.0,5962,中村八幡,荻０６
532,431.0,5619,中村三丁目,中２４
576,431.0,5963,中村北三丁目,荻０６
642,431.0,6441,中村橋駅,阿０１
643,431.0,6442,阿佐谷営業所,阿０１
643,431.0,6443,阿佐谷北六丁目,阿０１
643,431.0,6444,白鷺一丁目,阿０１
643,431.0,6445,白鷺二丁目,阿０１
643,431.0,6446,鷺ノ宮駅,阿０１
643,431.0,6447,鷺宮四丁目,阿０１
643,431.0,6448,中村南三丁目,阿０１
643,431.0,6449,中村八幡,阿０１
643,431.0,6450,中村三丁目,阿０１
643,431.0,6451,中村公園,阿０１
643,431.0,6452,中村橋駅,阿０１
643,431.0,6442,阿佐谷営業所,阿０１
643,431.0,6443,阿佐谷北六丁目,阿０１
643,431.0,6444,白鷺一丁目,阿０１
643,431.0,6445,白鷺二丁目,阿０１
643,431.0,6446,鷺ノ宮駅,阿０１
643,431.0,6447,鷺宮四丁目,阿０１
643,431.0,6448,中村南三丁目,阿０１
643,431.0,6449,中村八幡,阿０１
643,431.0,6450,中村三丁目,阿０１
644,431.0,6453,中村北三丁目,阿０１
643,431.0,6452,中村橋駅,阿０１
642,431.0,6437,阿佐ヶ谷駅,阿０１
642,431.0,6438,世尊院前,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6440,第九小学校［本天沼］,阿０１
517,431.0,5522,阿佐谷営業所,中０１－１
642,431.0,6437,阿佐ヶ谷駅,阿０１
642,431.0,6438,世尊院前,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6440,第九小学校［本天沼］,阿０１
517,431.0,5522,阿佐谷営業所,中０１－１
575,431.0,5957,白鷺一丁目,荻０６
574,431.0,5956,阿佐谷北六丁目,荻０５
573,431.0,5947,第九小学校［本天沼］,荻０４
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6438,世尊院前,阿０１
645,431.0,6454,阿佐ヶ谷駅,阿０２
645,431.0,6455,阿佐谷南一丁目,阿０２
645,431.0,6456,杉並区役所［南阿佐ヶ谷駅］,阿０２
645,431.0,6457,杉並都税事務所,阿０２
645,431.0,6458,阿佐谷南三丁目,阿０２
645,431.0,6459,天沼,阿０２
645,431.0,6460,荻窪駅北口,阿０２
574,431.0,5948,四面道,荻０５
574,431.0,5949,東京衛生病院入口,荻０５
574,431.0,5950,ウェルファーム杉並,荻０５
574,431.0,5951,天沼小学校,荻０５
574,431.0,5952,稲荷横丁,荻０５
574,431.0,5953,日大二高,荻０５
574,431.0,5954,本天沼二丁目,荻０５
574,431.0,5955,本天沼一丁目,荻０５
573,431.0,5947,第九小学校［本天沼］,荻０４
574,431.0,5956,阿佐谷北六丁目,荻０５
575,431.0,5957,白鷺一丁目,荻０６
517,431.0,5522,阿佐谷営業所,中０１－１
574,431.0,5956,阿佐谷北六丁目,荻０５
575,431.0,5957,白鷺一丁目,荻０６
517,431.0,5522,阿佐谷営業所,中０１－１
574,431.0,5956,阿佐谷北六丁目,荻０５
575,431.0,5957,白鷺一丁目,荻０６
642,431.0,6438,世尊院前,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6440,第九小学校［本天沼］,阿０１
580,431.0,5989,阿佐谷営業所,荻０７－１
580,431.0,5990,大鳥前,荻０７－１
580,431.0,5991,下井草一丁目,荻０７－１
580,431.0,5992,銀杏稲荷,荻０７－１
580,431.0,5993,下井草二丁目,荻０７－１
580,431.0,5994,下井草郵便局,荻０７－１
580,431.0,5995,下井草駅,荻０７－１
580,431.0,5996,井草一丁目,荻０７－１
580,431.0,5997,八成小学校,荻０７－１
580,431.0,5998,井草二丁目,荻０７－１
580,431.0,5999,八成橋,荻０７－１
580,431.0,6000,八成橋東,荻０７－１
580,431.0,6001,南田中一丁目,荻０７－１
580,431.0,6002,南田中,荻０７－１
580,431.0,6003,富士見台一丁目,荻０７－１
580,431.0,6004,富士見台駅,荻０７－１
580,431.0,6005,中村北四丁目,荻０７－１
646,431.0,6461,中村橋駅,阿０３
532,431.0,5618,中村北三丁目,中２４
532,431.0,5619,中村三丁目,中２４
575,431.0,5962,中村八幡,荻０６
575,431.0,5961,中村南三丁目,荻０６
575,431.0,5960,鷺宮四丁目,荻０６
575,431.0,5959,鷺ノ宮駅,荻０６
575,431.0,5958,白鷺二丁目,荻０６
575,431.0,5957,白鷺一丁目,荻０６
646,431.0,6462,阿佐谷北六丁目,阿０３
642,431.0,6440,第九小学校［本天沼］,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6438,世尊院前,阿０１
642,431.0,6437,阿佐ヶ谷駅,阿０１
642,431.0,6438,世尊院前,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6440,第九小学校［本天沼］,阿０１
574,431.0,5956,阿佐谷北六丁目,荻０５
575,431.0,5957,白鷺一丁目,荻０６
642,431.0,6437,阿佐ヶ谷駅,阿０１
642,431.0,6438,世尊院前,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6440,第九小学校［本天沼］,阿０１
574,431.0,5956,阿佐谷北六丁目,荻０５
575,431.0,5957,白鷺一丁目,荻０６
647,431.0,6463,荻窪駅北口,阿０５
647,431.0,6464,荻窪公団アパート,阿０５
647,431.0,6465,天沼,阿０５
647,431.0,6466,阿佐谷南三丁目,阿０５
647,431.0,6467,杉並都税事務所,阿０５
647,431.0,6468,杉並区役所［南阿佐ヶ谷駅］,阿０５
647,431.0,6469,阿佐谷南一丁目,阿０５
645,431.0,6454,阿佐ヶ谷駅,阿０２
642,431.0,6438,世尊院前,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6440,第九小学校［本天沼］,阿０１
574,431.0,5956,阿佐谷北六丁目,荻０５
575,431.0,5957,白鷺一丁目,荻０６
647,431.0,6463,荻窪駅北口,阿０５
648,431.0,6470,天沼,阿０５
648,431.0,6471,阿佐谷南三丁目,阿０５
648,431.0,6472,杉並都税事務所,阿０５
648,431.0,6473,杉並区役所［南阿佐ヶ谷駅］,阿０５
648,431.0,6474,阿佐谷南一丁目,阿０５
648,431.0,6475,阿佐ヶ谷駅,阿０５
648,431.0,6476,世尊院前,阿０５
648,431.0,6477,阿佐谷北一丁目,阿０５
648,431.0,6478,第九小学校［本天沼］,阿０５
648,431.0,6479,阿佐谷北六丁目,阿０５
648,431.0,6480,白鷺一丁目,阿０５
649,431.0,6481,阿佐ヶ谷駅,阿４５
642,431.0,6438,世尊院前,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6440,第九小学校［本天沼］,阿０１
517,431.0,5521,阿佐谷北六丁目,中０１－１
517,431.0,5520,東原,中０１－１
517,431.0,5519,お伊勢の森,中０１－１
517,431.0,5518,大和町三丁目,中０１－１
517,431.0,5517,高円寺通り,中０１－１
515,431.0,5499,大新横丁,中０１
521,431.0,5539,東京警察病院正門前,中０１－３
521,431.0,5540,中野四季の森公園,中０１－３
519,431.0,5533,中野駅,中０１－２
649,431.0,6481,阿佐ヶ谷駅,阿４５
642,431.0,6438,世尊院前,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6440,第九小学校［本天沼］,阿０１
517,431.0,5521,阿佐谷北六丁目,中０１－１
517,431.0,5520,東原,中０１－１
517,431.0,5519,お伊勢の森,中０１－１
517,431.0,5518,大和町三丁目,中０１－１
517,431.0,5517,高円寺通り,中０１－１
520,431.0,5534,大場通り,中０１－２
522,431.0,5541,大新横丁,中０１－３
522,431.0,5542,東京警察病院北門前,中０１－３
522,431.0,5543,東京警察病院正門前,中０１－３
650,431.0,6482,中野四季の森公園,阿４５
650,431.0,6483,中野駅,阿４５
651,431.0,6484,阿佐ヶ谷駅,阿５０
642,431.0,6438,世尊院前,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6440,第九小学校［本天沼］,阿０１
517,431.0,5522,阿佐谷営業所,中０１－１
651,431.0,6485,大鳥前,阿５０
651,431.0,6486,下井草一丁目,阿５０
581,431.0,6018,銀杏稲荷,荻１０
581,431.0,6019,下井草二丁目,荻１０
581,431.0,6020,下井草郵便局,荻１０
580,431.0,5995,下井草駅,荻０７－１
651,431.0,6487,井草一丁目,阿５０
651,431.0,6488,八成小学校,阿５０
651,431.0,6489,井草二丁目,阿５０
651,431.0,6490,八成橋,阿５０
651,431.0,6491,喜楽沼,阿５０
651,431.0,6492,下石神井一丁目,阿５０
584,431.0,6061,下石神井坂下,荻１１
651,431.0,6493,禅定院前,阿５０
584,431.0,6063,石神井公園前,荻１１
651,431.0,6494,石神井公園駅,阿５０
651,431.0,6484,阿佐ヶ谷駅,阿５０
642,431.0,6438,世尊院前,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6440,第九小学校［本天沼］,阿０１
517,431.0,5522,阿佐谷営業所,中０１－１
651,431.0,6485,大鳥前,阿５０
651,431.0,6486,下井草一丁目,阿５０
581,431.0,6018,銀杏稲荷,荻１０
581,431.0,6019,下井草二丁目,荻１０
581,431.0,6020,下井草郵便局,荻１０
580,431.0,5995,下井草駅,荻０７－１
651,431.0,6487,井草一丁目,阿５０
651,431.0,6488,八成小学校,阿５０
651,431.0,6489,井草二丁目,阿５０
651,431.0,6490,八成橋,阿５０
651,431.0,6491,喜楽沼,阿５０
651,431.0,6492,下石神井一丁目,阿５０
584,431.0,6061,下石神井坂下,荻１１
651,431.0,6493,禅定院前,阿５０
584,431.0,6063,石神井公園前,荻１１
651,431.0,6494,石神井公園駅,阿５０
651,431.0,6484,阿佐ヶ谷駅,阿５０
642,431.0,6438,世尊院前,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6440,第九小学校［本天沼］,阿０１
517,431.0,5522,阿佐谷営業所,中０１－１
651,431.0,6485,大鳥前,阿５０
651,431.0,6486,下井草一丁目,阿５０
581,431.0,6018,銀杏稲荷,荻１０
581,431.0,6019,下井草二丁目,荻１０
581,431.0,6020,下井草郵便局,荻１０
652,431.0,6495,下井草駅,阿５１
651,431.0,6484,阿佐ヶ谷駅,阿５０
642,431.0,6438,世尊院前,阿０１
642,431.0,6439,阿佐谷北一丁目,阿０１
642,431.0,6440,第九小学校［本天沼］,阿０１
517,431.0,5522,阿佐谷営業所,中０１－１
651,431.0,6485,大鳥前,阿５０
651,431.0,6486,下井草一丁目,阿５０
581,431.0,6018,銀杏稲荷,荻１０
581,431.0,6019,下井草二丁目,荻１０
581,431.0,6020,下井草郵便局,荻１０
652,431.0,6495,下井草駅,阿５１
653,431.0,6496,高円寺駅北口,高１０
636,431.0,6374,杉並芸術会館［座・高円寺前］,赤３１
636,431.0,6375,高円寺中学,赤３１
523,431.0,5547,大場通り,中０３
523,431.0,5548,野方二丁目,中０３
523,431.0,5549,八幡前［中野区］,中０３
523,431.0,5550,野方駅入口,中０３
523,431.0,5551,野方駅北口,中０３
523,431.0,5552,野方消防署,中０３
523,431.0,5553,中野北郵便局,中０３
523,431.0,5554,豊玉南住宅,中０３
523,431.0,5555,豊玉中三丁目アパート,中０３
523,431.0,5556,豊玉こうしん通り,中０３
523,431.0,5557,練馬区役所東,中０３
653,431.0,6497,練馬駅,高１０
653,431.0,6496,高円寺駅北口,高１０
636,431.0,6374,杉並芸術会館［座・高円寺前］,赤３１
639,431.0,6428,大場通り,赤３１－１
524,431.0,5560,野方二丁目,中０３
524,431.0,5561,八幡前［中野区］,中０３
524,431.0,5562,野方駅入口,中０３
524,431.0,5563,野方駅北口,中０３
524,431.0,5564,野方消防署,中０３
524,431.0,5565,中野北郵便局,中０３
524,431.0,5566,豊玉南住宅,中０３
524,431.0,5567,豊玉中三丁目アパート,中０３
524,431.0,5568,豊玉こうしん通り,中０３
524,431.0,5569,練馬駅,中０３
654,431.0,6498,高円寺駅南口,高４３
654,431.0,6499,福祉事務所,高４３
654,431.0,6500,新高円寺駅,高４３
538,431.0,5671,大法寺前,中３５
538,431.0,5672,松の木,中３５
538,431.0,5673,成田東,中３５
538,431.0,5674,成田東三丁目,中３５
538,431.0,5675,善福寺川緑地公園前,中３５
538,431.0,5676,杉並第二小学校,中３５
538,431.0,5677,豊多摩高校,中３５
538,431.0,5678,五日市街道営業所,中３５
654,431.0,6498,高円寺駅南口,高４３
655,431.0,6501,高円寺南四丁目,高４３
655,431.0,6502,福祉事務所,高４３
655,431.0,6503,新高円寺駅,高４３
655,431.0,6504,大法寺前,高４３
655,431.0,6505,松の木,高４３
655,431.0,6506,成田東,高４３
655,431.0,6507,成田東三丁目,高４３
655,431.0,6508,善福寺川緑地公園前,高４３
655,431.0,6509,杉並第二小学校,高４３
538,431.0,5678,五日市街道営業所,中３５
656,431.0,6510,高円寺駅南口,高４５
654,431.0,6499,福祉事務所,高４３
656,431.0,6511,新高円寺駅,高４５
538,431.0,5671,大法寺前,中３５
538,431.0,5672,松の木,中３５
561,431.0,5806,松ノ木二丁目,新０２
561,431.0,5807,松ノ木公園,新０２
561,431.0,5808,松ノ木住宅,新０２
561,431.0,5809,都立和田堀公園,新０２
561,431.0,5810,大宮八幡前,新０２
561,431.0,5811,大宮町,新０２
479,424.0,5238,西永福,宿４４
561,431.0,5812,永福町,新０２
656,431.0,6510,高円寺駅南口,高４５
655,431.0,6501,高円寺南四丁目,高４３
657,431.0,6512,福祉事務所,高４５
655,431.0,6503,新高円寺駅,高４３
655,431.0,6504,大法寺前,高４３
657,431.0,6513,松の木,高４５
657,431.0,6514,松ノ木二丁目,高４５
657,431.0,6515,松ノ木公園,高４５
657,431.0,6516,松ノ木住宅,高４５
657,431.0,6517,都立和田堀公園,高４５
657,431.0,6518,大宮八幡前,高４５
657,431.0,6519,方南水道道路,高４５
657,431.0,6520,大宮八幡入口,高４５
657,431.0,6521,大宮台,高４５
657,431.0,6522,永福町,高４５
653,431.0,6496,高円寺駅北口,高１０
636,431.0,6374,杉並芸術会館［座・高円寺前］,赤３１
636,431.0,6375,高円寺中学,赤３１
523,431.0,5547,大場通り,中０３
523,431.0,5548,野方二丁目,中０３
523,431.0,5549,八幡前［中野区］,中０３
523,431.0,5550,野方駅入口,中０３
523,431.0,5551,野方駅北口,中０３
523,431.0,5552,野方消防署,中０３
523,431.0,5553,中野北郵便局,中０３
636,431.0,6376,豊玉中,赤３１
636,431.0,6377,豊玉中二丁目,赤３１
545,431.0,5719,下新街,丸山営業所～練馬駅
523,431.0,5557,練馬区役所東,中０３
653,431.0,6496,高円寺駅北口,高１０
636,431.0,6374,杉並芸術会館［座・高円寺前］,赤３１
639,431.0,6428,大場通り,赤３１－１
524,431.0,5560,野方二丁目,中０３
524,431.0,5561,八幡前［中野区］,中０３
524,431.0,5562,野方駅入口,中０３
524,431.0,5563,野方駅北口,中０３
524,431.0,5564,野方消防署,中０３
524,431.0,5565,中野北郵便局,中０３
637,431.0,6402,豊玉中,赤３１
637,431.0,6403,豊玉中二丁目,赤３１
658,431.0,6523,豊玉中町,高６０
658,431.0,6524,桜台駅通り,高６０
658,431.0,6525,リサイクルセンター入口,高６０
658,431.0,6526,桜台駅,高６０
658,431.0,6527,練馬駅,高６０
653,431.0,6497,練馬駅,高１０
659,431.0,6528,桜台駅,高６０－１
659,431.0,6529,リサイクルセンター入口,高６０－１
659,431.0,6530,桜台駅通り,高６０－１
659,431.0,6531,豊玉中町,高６０－１
636,431.0,6377,豊玉中二丁目,赤３１
636,431.0,6376,豊玉中,赤３１
523,431.0,5553,中野北郵便局,中０３
523,431.0,5552,野方消防署,中０３
523,431.0,5551,野方駅北口,中０３
523,431.0,5550,野方駅入口,中０３
523,431.0,5549,八幡前［中野区］,中０３
523,431.0,5548,野方二丁目,中０３
523,431.0,5547,大場通り,中０３
636,431.0,6374,杉並芸術会館［座・高円寺前］,赤３１
653,431.0,6496,高円寺駅北口,高１０
653,431.0,6496,高円寺駅北口,高１０
636,431.0,6374,杉並芸術会館［座・高円寺前］,赤３１
636,431.0,6375,高円寺中学,赤３１
523,431.0,5547,大場通り,中０３
523,431.0,5548,野方二丁目,中０３
523,431.0,5549,八幡前［中野区］,中０３
523,431.0,5550,野方駅入口,中０３
523,431.0,5551,野方駅北口,中０３
523,431.0,5552,野方消防署,中０３
523,431.0,5553,中野北郵便局,中０３
660,431.0,6532,豊玉南住宅,高６３
653,431.0,6496,高円寺駅北口,高１０
636,431.0,6374,杉並芸術会館［座・高円寺前］,赤３１
639,431.0,6428,大場通り,赤３１－１
524,431.0,5560,野方二丁目,中０３
524,431.0,5561,八幡前［中野区］,中０３
524,431.0,5562,野方駅入口,中０３
524,431.0,5563,野方駅北口,中０３
524,431.0,5564,野方消防署,中０３
524,431.0,5565,中野北郵便局,中０３
524,431.0,5566,豊玉南住宅,中０３
661,431.0,6533,高円寺駅北口,高７０
636,431.0,6374,杉並芸術会館［座・高円寺前］,赤３１
636,431.0,6375,高円寺中学,赤３１
523,431.0,5547,大場通り,中０３
523,431.0,5548,野方二丁目,中０３
523,431.0,5549,八幡前［中野区］,中０３
523,431.0,5550,野方駅入口,中０３
523,431.0,5551,野方駅北口,中０３
661,431.0,6534,野方消防署,高７０
661,431.0,6535,緑野小学校,高７０
661,431.0,6536,江古田四丁目,高７０
528,431.0,5591,江古田二丁目,中１２－１
528,431.0,5592,丸山営業所,中１２－１
661,431.0,6533,高円寺駅北口,高７０
636,431.0,6374,杉並芸術会館［座・高円寺前］,赤３１
639,431.0,6428,大場通り,赤３１－１
524,431.0,5560,野方二丁目,中０３
524,431.0,5561,八幡前［中野区］,中０３
524,431.0,5562,野方駅入口,中０３
524,431.0,5563,野方駅北口,中０３
524,431.0,5564,野方消防署,中０３
662,431.0,6537,緑野小学校,高７０
662,431.0,6538,江古田四丁目,高７０
662,431.0,6539,江古田二丁目,高７０
662,431.0,6540,丸山営業所,高７０
547,431.0,5726,北裏,吉５５
597,431.0,6144,北裏,荻３４
663,431.0,6541,慈雲堂前,鷹０２
595,431.0,6136,関町郵便局,荻３３
593,431.0,6119,関町三丁目,荻３２
593,431.0,6120,関町北一丁目,荻３２
593,431.0,6121,武蔵関駅,荻３２
664,431.0,6542,慈雲堂前,鷹０２
664,431.0,6543,関町北三丁目,鷹０２
664,431.0,6544,関町北二丁目,鷹０２
664,431.0,6545,武蔵関駅,鷹０２
665,431.0,6546,立野橋,鷹０２－１
665,431.0,6547,水道端,鷹０２－１
665,431.0,6548,関町二丁目,鷹０２－１
593,431.0,6119,関町三丁目,荻３２
593,431.0,6120,関町北一丁目,荻３２
547,431.0,5726,北裏,吉５５
547,431.0,5727,三ツ塚,吉５５
666,431.0,6549,三ツ塚,鷹０３
666,431.0,6550,東伏見坂上,鷹０３
667,431.0,6551,中野駅,Ｋ０１
667,431.0,6552,中野区役所,Ｋ０１
521,431.0,5540,中野四季の森公園,中０１－３
521,431.0,5539,東京警察病院正門前,中０１－３
517,431.0,5514,東京警察病院北門前,中０１－１
667,431.0,6553,大新横丁,Ｋ０１
515,431.0,5500,大場通り,中０１
667,431.0,6554,野方二丁目,Ｋ０１
515,431.0,5502,八幡前［中野区］,中０１
515,431.0,5503,野方駅入口,中０１
667,431.0,6555,野方駅北口,Ｋ０１
667,431.0,6556,野方消防署,Ｋ０１
667,431.0,6557,鷺宮一丁目,Ｋ０１
667,431.0,6558,鷺宮二丁目,Ｋ０１
667,431.0,6559,都立家政入口,Ｋ０１
667,431.0,6560,鷺宮三丁目,Ｋ０１
667,431.0,6561,鷺ノ宮駅入口,Ｋ０１
667,431.0,6562,鷺宮四丁目,Ｋ０１
667,431.0,6563,武蔵丘高校入口,Ｋ０１
667,431.0,6564,武蔵丘高校,Ｋ０１
667,431.0,6565,武蔵台小学校,Ｋ０１
667,431.0,6566,北中野中学校,Ｋ０１
667,431.0,6567,稔ヶ丘高校,Ｋ０１
667,431.0,6568,稔ヶ丘高校入口,Ｋ０１
667,431.0,6569,八成小学校,Ｋ０１
667,431.0,6551,中野駅,Ｋ０１
667,431.0,6552,中野区役所,Ｋ０１
521,431.0,5540,中野四季の森公園,中０１－３
521,431.0,5539,東京警察病院正門前,中０１－３
524,431.0,5559,大新横丁,中０３
668,431.0,6570,大場通り,Ｋ０１
668,431.0,6571,野方二丁目,Ｋ０１
668,431.0,6572,八幡前［中野区］,Ｋ０１
668,431.0,6573,野方駅入口,Ｋ０１
668,431.0,6574,野方駅北口,Ｋ０１
668,431.0,6575,野方消防署,Ｋ０１
668,431.0,6576,鷺宮一丁目,Ｋ０１
668,431.0,6577,鷺宮二丁目,Ｋ０１
668,431.0,6578,都立家政入口,Ｋ０１
668,431.0,6579,鷺宮三丁目,Ｋ０１
668,431.0,6580,鷺ノ宮駅入口,Ｋ０１
668,431.0,6581,鷺宮四丁目,Ｋ０１
668,431.0,6582,武蔵丘高校入口,Ｋ０１
668,431.0,6583,武蔵丘高校,Ｋ０１
668,431.0,6584,武蔵台小学校,Ｋ０１
668,431.0,6585,北中野中学校,Ｋ０１
668,431.0,6586,稔ヶ丘高校,Ｋ０１
668,431.0,6587,稔ヶ丘高校入口,Ｋ０１
668,431.0,6588,井草一丁目,Ｋ０１
667,431.0,6569,八成小学校,Ｋ０１
