市区町村名,緯度,経度
江戸川区,35.702809,139.879207
江戸川区,35.702277,139.887619
江戸川区,35.701942,139.893393
江戸川区,35.701806,139.895646
江戸川区,35.70305,139.901875
江戸川区,35.705942,139.903935
豊島区,35.73618,139.747217
文京区,35.732975,139.748972
文京区,35.729327,139.751815
文京区,35.727035,139.753087
文京区,35.700584,139.764252
千代田区,35.699244,139.767741
千代田区,35.698348,139.76991
江東区,35.690116,139.846072
江東区,35.689874,139.844873
墨田区,35.704008,139.809601
墨田区,35.703831,139.805178
墨田区,35.703642,139.800648
墨田区,35.704139,139.796964
墨田区,35.706862,139.798092
墨田区,35.709354,139.799444
台東区,35.710209,139.796363
台東区,35.708821,139.795001
台東区,35.709141,139.793101
葛飾区,35.769272,139.871261
葛飾区,35.766447,139.870545
葛飾区,35.763569,139.865444
葛飾区,35.76216,139.862991
葛飾区,35.759821,139.858884
葛飾区,35.756534,139.853953
葛飾区,35.752366,139.85024
葛飾区,35.748936,139.847579
葛飾区,35.746601,139.845835
墨田区,35.727444,139.823896
墨田区,35.725211,139.821481
墨田区,35.723297,139.81942
墨田区,35.72183,139.817811
墨田区,35.720042,139.815811
墨田区,35.717218,139.812383
墨田区,35.715523,139.809865
墨田区,35.70842,139.803483
墨田区,35.708818,139.801351
台東区,35.710873,139.795544
台東区,35.711169,139.793253
足立区,35.769368,139.795664
足立区,35.76719,139.79458
足立区,35.765036,139.793213
足立区,35.763869,139.792689
足立区,35.761863,139.79164
足立区,35.755211,139.78944
荒川区,35.747346,139.783686
荒川区,35.744995,139.782116
荒川区,35.742396,139.780382
荒川区,35.739359,139.778356
荒川区,35.736171,139.777026
荒川区,35.733309,139.778768
荒川区,35.730387,139.778868
荒川区,35.729186,139.778906
荒川区,35.726065,139.779004
台東区,35.724469,139.778918
台東区,35.722836,139.779332
台東区,35.721079,139.781121
台東区,35.720273,139.783061
台東区,35.719158,139.786533
台東区,35.718121,139.789779
台東区,35.717592,139.791876
台東区,35.712684,139.792427
台東区,35.710199,139.791791
足立区,35.775117,139.803622
足立区,35.750429,139.799963
足立区,35.747411,139.799027
足立区,35.742902,139.797864
荒川区,35.736196,139.796317
荒川区,35.735174,139.795319
荒川区,35.732386,139.792858
台東区,35.729292,139.791341
台東区,35.725164,139.791176
台東区,35.720786,139.791667
台東区,35.717709,139.792892
台東区,35.70937,139.793544
豊島区,35.730948,139.712713
豊島区,35.743868,139.728693
豊島区,35.740985,139.731301
豊島区,35.738716,139.733458
豊島区,35.735214,139.736841
豊島区,35.734082,139.738232
豊島区,35.732498,139.740069
文京区,35.730931,139.741806
文京区,35.729276,139.743537
文京区,35.726858,139.7468
文京区,35.725915,139.748251
文京区,35.724781,139.750262
文京区,35.722931,139.753426
文京区,35.724596,139.757077
文京区,35.724983,139.759597
文京区,35.725272,139.763083
文京区,35.727639,139.763539
文京区,35.730411,139.762978
荒川区,35.732089,139.76601
荒川区,35.73347,139.769094
荒川区,35.735127,139.773085
荒川区,35.736983,139.777633
荒川区,35.735722,139.781654
荒川区,35.735095,139.783765
荒川区,35.733329,139.787274
荒川区,35.731024,139.790431
台東区,35.710909,139.795263
豊島区,35.729422,139.713686
北区,35.753904,139.738391
北区,35.754447,139.743701
北区,35.751539,139.747425
北区,35.74918,139.751126
北区,35.746848,139.755402
荒川区,35.745053,139.758724
北区,35.742584,139.763182
北区,35.740805,139.766219
北区,35.738866,139.769509
荒川区,35.737702,139.773551
台東区,35.728057,139.79443
台東区,35.725911,139.796279
台東区,35.721829,139.799555
台東区,35.719061,139.799669
台東区,35.716957,139.799067
台東区,35.714619,139.798443
台東区,35.712352,139.797911
台東区,35.710718,139.796755
台東区,35.709567,139.796284
豊島区,35.735077,139.736579
豊島区,35.738022,139.733764
豊島区,35.740694,139.731236
江戸川区,35.663209,139.873412
江戸川区,35.661528,139.878617
江戸川区,35.659832,139.877329
江戸川区,35.659447,139.879942
江戸川区,35.657828,139.881362
江戸川区,35.65592,139.88106
江戸川区,35.65258,139.880466
江戸川区,35.649886,139.880053
江戸川区,35.647415,139.879757
江戸川区,35.646418,139.875874
江戸川区,35.645261,139.875748
江戸川区,35.643418,139.872257
江戸川区,35.643306,139.872626
江戸川区,35.642455,139.871388
江戸川区,35.663015,139.873739
江戸川区,35.659751,139.873089
江戸川区,35.657892,139.87623
江戸川区,35.656922,139.880017
江戸川区,35.655896,139.88404
江戸川区,35.659685,139.884523
江戸川区,35.666496,139.884347
江戸川区,35.668656,139.883584
江戸川区,35.671551,139.883374
江戸川区,35.679582,139.885249
江戸川区,35.684027,139.864124
江戸川区,35.681948,139.862916
江戸川区,35.679713,139.86235
江戸川区,35.676159,139.865696
江戸川区,35.675152,139.864536
江戸川区,35.673171,139.864586
江戸川区,35.672344,139.866028
江戸川区,35.670047,139.866619
江戸川区,35.666248,139.869824
江戸川区,35.663215,139.873281
江戸川区,35.647094,139.875041
江戸川区,35.647015,139.879375
江戸川区,35.66422,139.859199
江戸川区,35.648641,139.861753
江戸川区,35.647836,139.863875
江戸川区,35.646965,139.86625
江戸川区,35.646006,139.868864
江戸川区,35.656609,139.864419
江戸川区,35.655756,139.868693
江戸川区,35.654113,139.869881
江戸川区,35.649166,139.869335
江戸川区,35.647727,139.870825
江戸川区,35.680381,139.866408
江戸川区,35.678984,139.866934
江戸川区,35.67293,139.861951
江戸川区,35.67066,139.859271
江戸川区,35.664466,139.859091
江戸川区,35.661648,139.855569
江戸川区,35.658127,139.855806
江戸川区,35.657088,139.852684
江戸川区,35.653736,139.853936
江戸川区,35.652939,139.867433
江戸川区,35.646188,139.879608
江戸川区,35.643953,139.875905
江戸川区,35.650626,139.853745
江戸川区,35.652754,139.859757
江戸川区,35.650847,139.861428
江戸川区,35.65313,139.860806
江東区,35.661564,139.792005
江東区,35.661567,139.793432
江東区,35.654349,139.797124
江東区,35.649941,139.802308
江東区,35.646654,139.803002
江東区,35.646469,139.80458
江東区,35.647859,139.804396
江東区,35.649606,139.802538
江東区,35.65367,139.797095
江東区,35.660462,139.791822
渋谷区,35.659377,139.702207
渋谷区,35.660709,139.707206
渋谷区,35.662371,139.709853
港区,35.660728,139.715244
港区,35.659055,139.713871
港区,35.659486,139.718367
港区,35.66287,139.731069
港区,35.665262,139.735847
港区,35.66639,139.737788
港区,35.667534,139.740141
港区,35.668053,139.739685
港区,35.67036,139.741921
千代田区,35.670462,139.747723
台東区,35.705475,139.792261
墨田区,35.704287,139.796376
文京区,35.707774,139.754058
文京区,35.706463,139.754446
文京区,35.703468,139.755341
千代田区,35.701146,139.755636
千代田区,35.699326,139.756491
千代田区,35.697057,139.757774
千代田区,35.694904,139.758465
千代田区,35.692411,139.758997
豊島区,35.726584,139.729903
文京区,35.724274,139.730824
文京区,35.720628,139.732816
文京区,35.719547,139.734261
文京区,35.718483,139.735988
文京区,35.717659,139.737233
文京区,35.716367,139.739113
文京区,35.714281,139.740672
文京区,35.712434,139.743488
文京区,35.710862,139.745902
台東区,35.707817,139.775583
台東区,35.7074,139.77936
台東区,35.707207,139.781132
台東区,35.706838,139.784574
台東区,35.706522,139.787652
台東区,35.706309,139.789703
台東区,35.7056,139.792447
墨田区,35.702807,139.797074
墨田区,35.700362,139.797912
墨田区,35.700505,139.800427
墨田区,35.700699,139.804109
墨田区,35.700846,139.806869
墨田区,35.70107,139.810178
墨田区,35.701184,139.812282
墨田区,35.70079,139.814856
墨田区,35.699236,139.814994
墨田区,35.697569,139.813919
文京区,35.707644,139.752017
文京区,35.706129,139.754097
豊島区,35.729771,139.713161
豊島区,35.728223,139.715821
豊島区,35.725679,139.719754
豊島区,35.722834,139.723207
文京区,35.719992,139.726194
文京区,35.707711,139.751986
新宿区,35.686398,139.730174
千代田区,35.67764,139.752058
千代田区,35.674393,139.760671
千代田区,35.673262,139.762412
千代田区,35.67561,139.762514
千代田区,35.678372,139.763457
千代田区,35.680488,139.764732
中央区,35.654628,139.78121
中央区,35.65373,139.779879
中央区,35.650785,139.775558
中央区,35.647369,139.773398
千代田区,35.681002,139.764689
千代田区,35.677477,139.763418
千代田区,35.675385,139.762734
中央区,35.658957,139.777393
中央区,35.657571,139.775403
中央区,35.65617,139.773315
中央区,35.655196,139.771904
中央区,35.653666,139.769559
千代田区,35.680747,139.764826
渋谷区,35.659125,139.702116
渋谷区,35.649404,139.710948
渋谷区,35.648551,139.715633
渋谷区,35.648896,139.717714
渋谷区,35.648207,139.721091
渋谷区,35.647926,139.72233
港区,35.647531,139.723611
港区,35.646896,139.727385
港区,35.647416,139.731329
港区,35.652669,139.748401
港区,35.652877,139.753551
墨田区,35.695931,139.814109
江東区,35.669625,139.821719
江東区,35.669433,139.81698
江東区,35.669296,139.813608
江東区,35.669206,139.811554
江東区,35.669269,139.807384
江東区,35.66938,139.803424
江東区,35.670029,139.799968
江東区,35.671359,139.796912
江東区,35.67303,139.795103
荒川区,35.728628,139.771475
荒川区,35.728676,139.775306
荒川区,35.728724,139.778274
荒川区,35.728223,139.782272
台東区,35.725448,139.786091
台東区,35.724749,139.788821
台東区,35.724319,139.791217
台東区,35.717132,139.793715
台東区,35.716115,139.797722
墨田区,35.709116,139.812711
墨田区,35.706361,139.814357
墨田区,35.704764,139.814493
墨田区,35.701711,139.814772
荒川区,35.7285,139.771629
荒川区,35.731086,139.778629
荒川区,35.732761,139.778571
荒川区,35.730761,139.790868
台東区,35.72923,139.793218
台東区,35.729138,139.800294
墨田区,35.727048,139.814012
墨田区,35.724319,139.816662
墨田区,35.721583,139.819299
墨田区,35.718373,139.822384
墨田区,35.715816,139.824871
墨田区,35.713816,139.826812
墨田区,35.709288,139.828014
墨田区,35.705924,139.826425
江東区,35.704357,139.825923
江東区,35.702436,139.825607
台東区,35.728722,139.803452
荒川区,35.729394,139.799146
荒川区,35.730853,139.798437
荒川区,35.728881,139.770986
荒川区,35.73103,139.770089
荒川区,35.732264,139.768575
荒川区,35.736688,139.768283
北区,35.739748,139.76859
荒川区,35.742216,139.76883
荒川区,35.745431,139.769224
荒川区,35.747089,139.769484
荒川区,35.748297,139.769488
荒川区,35.749811,139.769511
足立区,35.754684,139.770044
足立区,35.763809,139.770624
足立区,35.766618,139.770605
足立区,35.770584,139.770377
足立区,35.772408,139.770576
足立区,35.773852,139.770194
足立区,35.777216,139.770076
足立区,35.779832,139.770009
足立区,35.782414,139.769902
足立区,35.785426,139.769876
足立区,35.787806,139.769893
足立区,35.792022,139.769919
足立区,35.794343,139.769964
足立区,35.795951,139.766624
足立区,35.798727,139.765576
足立区,35.801958,139.769093
足立区,35.804274,139.769945
足立区,35.80859,139.769946
足立区,35.81271,139.770266
足立区,35.814223,139.770018
足立区,35.766168,139.767243
足立区,35.769266,139.766309
足立区,35.775447,139.765279
足立区,35.780234,139.764957
足立区,35.783091,139.767189
足立区,35.785985,139.762701
足立区,35.789617,139.762113
足立区,35.790788,139.761272
足立区,35.790569,139.759137
足立区,35.791031,139.761942
足立区,35.794241,139.761703
江東区,35.698096,139.82473
江東区,35.696734,139.824807
江東区,35.696157,139.821052
墨田区,35.695687,139.817633
墨田区,35.69499,139.815299
江東区,35.6919,139.815601
江東区,35.688832,139.814894
墨田区,35.694197,139.809563
墨田区,35.691126,139.810401
江東区,35.688689,139.812263
墨田区,35.688409,139.807871
墨田区,35.688259,139.80552
江東区,35.688135,139.802596
江東区,35.687959,139.799048
江東区,35.687867,139.794782
中央区,35.686304,139.789903
中央区,35.683299,139.783728
中央区,35.682315,139.780833
中央区,35.681235,139.778696
中央区,35.677937,139.776549
中央区,35.675024,139.774743
中央区,35.672135,139.773869
中央区,35.669791,139.772548
中央区,35.668024,139.770606
中央区,35.651129,139.775141
中央区,35.654261,139.779824
中央区,35.65571,139.781963
中央区,35.657025,139.783904
中央区,35.658111,139.785528
江東区,35.655365,139.797382
江東区,35.663295,139.808553
江東区,35.664194,139.810779
江東区,35.667477,139.810704
江東区,35.670225,139.810927
江東区,35.67218,139.811377
江東区,35.675286,139.812079
江東区,35.678679,139.811761
江東区,35.680851,139.811475
江東区,35.683962,139.811127
江東区,35.686342,139.810896
江東区,35.688259,139.810699
墨田区,35.695951,139.814504
江東区,35.641042,139.80469
江東区,35.65104,139.811645
江東区,35.656206,139.810392
江東区,35.658694,139.808021
江東区,35.645616,139.826127
江東区,35.633426,139.793962
江東区,35.633504,139.794424
江東区,35.633521,139.791621
江東区,35.667665,139.830051
墨田区,35.695896,139.814489
江戸川区,35.664,139.87298
江戸川区,35.668305,139.867963
江戸川区,35.676869,139.869615
江戸川区,35.678602,139.867287
江戸川区,35.680305,139.864711
江戸川区,35.684195,139.863755
江戸川区,35.697766,139.867733
江東区,35.696372,139.824563
墨田区,35.695887,139.814121
江戸川区,35.73249,139.881986
江戸川区,35.729988,139.881589
江戸川区,35.728306,139.881849
江戸川区,35.725467,139.883594
江戸川区,35.724551,139.883182
江戸川区,35.722853,139.881444
江戸川区,35.719489,139.877868
江戸川区,35.716635,139.874844
江戸川区,35.712617,139.871311
江戸川区,35.711135,139.870018
江戸川区,35.707014,139.867905
江戸川区,35.702381,139.86807
江戸川区,35.699444,139.867956
江戸川区,35.702978,139.867291
墨田区,35.695384,139.814208
墨田区,35.695137,139.810077
墨田区,35.694847,139.804738
墨田区,35.694641,139.801
墨田区,35.694491,139.798504
墨田区,35.694976,139.792081
江東区,35.69007,139.845673
江東区,35.688535,139.845261
江東区,35.68463,139.843076
江東区,35.68452,139.840586
江東区,35.68438,139.83695
江東区,35.689239,139.825698
江東区,35.689106,139.821876
江東区,35.689002,139.818814
墨田区,35.728273,139.826784
墨田区,35.721378,139.830231
墨田区,35.718247,139.829255
墨田区,35.715611,139.828336
墨田区,35.713599,139.827554
墨田区,35.712318,139.824732
墨田区,35.711061,139.820969
墨田区,35.709443,139.817973
墨田区,35.711708,139.815883
墨田区,35.710561,139.813427
江東区,35.63023,139.793125
江東区,35.632014,139.794233
江東区,35.655099,139.795556
江東区,35.660565,139.793452
江東区,35.658179,139.801626
江東区,35.659827,139.800645
江東区,35.661746,139.799311
江東区,35.66434,139.796755
江東区,35.667205,139.793375
江東区,35.669663,139.791482
江東区,35.673975,139.795717
江東区,35.675219,139.797194
江東区,35.675315,139.800484
江東区,35.675384,139.803343
江東区,35.674816,139.806979
江東区,35.672871,139.806611
江東区,35.675884,139.816919
江東区,35.675981,139.819302
江東区,35.675759,139.822444
江東区,35.675456,139.824054
江東区,35.674306,139.829494
江東区,35.673682,139.832179
江東区,35.674766,139.8418
江東区,35.689949,139.845474
中央区,35.653845,139.769424
中央区,35.655028,139.771067
中央区,35.656065,139.772714
中央区,35.65812,139.775611
中央区,35.665343,139.785818
江東区,35.673928,139.796043
江東区,35.674552,139.79588
江東区,35.676673,139.796599
江東区,35.678754,139.798257
江東区,35.680907,139.798798
江東区,35.682479,139.798592
江東区,35.685889,139.798288
江東区,35.688654,139.798068
墨田区,35.690775,139.797876
墨田区,35.693833,139.79759
墨田区,35.699664,139.797065
墨田区,35.703049,139.796788
墨田区,35.708393,139.800894
墨田区,35.708658,139.802961
江東区,35.707424,139.819918
新宿区,35.701838,139.737607
新宿区,35.703202,139.742049
新宿区,35.70288,139.74328
文京区,35.703945,139.746801
新宿区,35.713742,139.704465
文京区,35.707216,139.743797
文京区,35.703543,139.744972
千代田区,35.70166,139.746259
千代田区,35.699559,139.748893
千代田区,35.696201,139.752947
千代田区,35.695378,139.752336
新宿区,35.710928,139.72137
新宿区,35.712969,139.70493
新宿区,35.709779,139.703609
新宿区,35.708859,139.706021
新宿区,35.692124,139.726274
新宿区,35.691235,139.731236
千代田区,35.691403,139.736697
千代田区,35.692534,139.740572
千代田区,35.693332,139.743222
千代田区,35.694178,139.745567
千代田区,35.695743,139.75201
港区,35.661954,139.721713
港区,35.664619,139.720382
港区,35.667486,139.718874
港区,35.669512,139.715072
渋谷区,35.673268,139.712428
渋谷区,35.674705,139.712536
渋谷区,35.676476,139.712496
渋谷区,35.678591,139.711071
渋谷区,35.680247,139.711207
江戸川区,35.696526,139.849313
江戸川区,35.696951,139.851064
江戸川区,35.695481,139.851775
江戸川区,35.694529,139.851061
新宿区,35.690963,139.698582
新宿区,35.690214,139.691504
新宿区,35.688879,139.692056
新宿区,35.689802,139.693513
江東区,35.691387,139.843996
江東区,35.696225,139.843082
港区,35.660728,139.727207
港区,35.659214,139.730595
文京区,35.702406,139.764797
文京区,35.701179,139.766727
文京区,35.700406,139.764281
江東区,35.647641,139.789784
江東区,35.642249,139.794099
江東区,35.638574,139.79267
渋谷区,35.664115,139.702113
渋谷区,35.665673,139.703205
渋谷区,35.668014,139.704951
渋谷区,35.671188,139.707341
渋谷区,35.675097,139.706713
渋谷区,35.679466,139.704618
渋谷区,35.686627,139.703092
新宿区,35.689241,139.70366
新宿区,35.686358,139.69429
新宿区,35.684521,139.691725
新宿区,35.682782,139.689086
新宿区,35.683531,139.686948
江東区,35.673054,139.835158
江東区,35.675478,139.840909
江東区,35.683153,139.844877
江東区,35.681366,139.844485
江東区,35.678417,139.84381
江東区,35.675992,139.843249
江東区,35.673972,139.842834
江東区,35.675004,139.840629
江東区,35.672832,139.835086
北区,35.763874,139.741263
足立区,35.770654,139.747468
足立区,35.770982,139.746602
新宿区,35.691705,139.705257
新宿区,35.712081,139.710103
豊島区,35.716,139.712063
豊島区,35.72733,139.712329
豊島区,35.729559,139.713091
渋谷区,35.670638,139.702766
渋谷区,35.673616,139.705116
渋谷区,35.675227,139.709958
新宿区,35.681657,139.714185
新宿区,35.684178,139.715801
新宿区,35.687784,139.71663
新宿区,35.688548,139.720263
新宿区,35.690981,139.722463
新宿区,35.694339,139.724426
新宿区,35.697467,139.720036
新宿区,35.699659,139.719263
新宿区,35.700026,139.720411
新宿区,35.703113,139.721551
新宿区,35.706558,139.720262
品川区,35.607043,139.747892
品川区,35.606719,139.744719
品川区,35.606466,139.738279
足立区,35.776146,139.797695
足立区,35.774535,139.797671
足立区,35.771108,139.797576
足立区,35.766984,139.800616
足立区,35.76531,139.802347
品川区,35.618837,139.744474
江戸川区,35.711428,139.839583
江戸川区,35.712329,139.838465
江戸川区,35.714398,139.836297
港区,35.628262,139.741464
港区,35.630674,139.750622
港区,35.639628,139.753329
港区,35.634632,139.750793
港区,35.630617,139.750739
荒川区,35.733572,139.799992
墨田区,35.735077,139.816828
墨田区,35.734291,139.817725
墨田区,35.7317,139.815292
墨田区,35.728976,139.813732
墨田区,35.71853,139.81859
墨田区,35.715035,139.814509
墨田区,35.712853,139.811876
墨田区,35.7101,139.808597
足立区,35.762381,139.755151
江戸川区,35.662309,139.873195
江戸川区,35.652258,139.872932
江戸川区,35.650052,139.876161
中野区,35.71013,139.69305
新宿区,35.710001,139.6948
新宿区,35.711562,139.697016
新宿区,35.71235,139.699867
新宿区,35.713616,139.704281
新宿区,35.712017,139.707291
新宿区,35.711187,139.710907
新宿区,35.709437,139.715794
新宿区,35.711119,139.720943
文京区,35.710011,139.724867
新宿区,35.709483,139.727821
文京区,35.709946,139.730862
文京区,35.708846,139.735453
新宿区,35.708349,139.739055
新宿区,35.70679,139.743165
新宿区,35.703327,139.744298
千代田区,35.701531,139.746033
千代田区,35.69921,139.748891
千代田区,35.696122,139.751095
文京区,35.707847,139.744018
文京区,35.71008,139.746356
文京区,35.709082,139.748689
文京区,35.708353,139.752711
文京区,35.707172,139.756798
文京区,35.70744,139.761227
文京区,35.707357,139.764622
文京区,35.708196,139.769402
港区,35.671982,139.725137
新宿区,35.690607,139.706791
中央区,35.669948,139.763516
中央区,35.659984,139.787896
豊島区,35.729108,139.712056
豊島区,35.728316,139.720475
江戸川区,35.685889,139.882465
江戸川区,35.682954,139.879402
江戸川区,35.683697,139.874016
江戸川区,35.684207,139.871543
江戸川区,35.688313,139.864544
中央区,35.658918,139.776769
江東区,35.668918,139.816593
江東区,35.663832,139.816056
江東区,35.663566,139.813513
江東区,35.663009,139.807894
江東区,35.661685,139.806501
江東区,35.658805,139.807387
江東区,35.656852,139.804402
江東区,35.651689,139.796674
江東区,35.654029,139.795961
江東区,35.648613,139.79021
江東区,35.645213,139.782064
江東区,35.62719,139.779022
文京区,35.703011,139.761781
文京区,35.700323,139.764536
江戸川区,35.658121,139.864029
足立区,35.778081,139.769346
足立区,35.769092,139.766524
足立区,35.766324,139.767382
渋谷区,35.658271,139.698774
世田谷区,35.610141,139.629932
世田谷区,35.611389,139.628736
渋谷区,35.664783,139.699184
渋谷区,35.666253,139.700352
渋谷区,35.664641,139.701499
渋谷区,35.661223,139.702439
渋谷区,35.658446,139.700701
渋谷区,35.655987,139.699866
渋谷区,35.655381,139.697808
渋谷区,35.658325,139.703635
渋谷区,35.660718,139.706517
渋谷区,35.660361,139.708981
渋谷区,35.658316,139.713112
渋谷区,35.656331,139.712153
渋谷区,35.655428,139.710361
渋谷区,35.654032,139.708093
渋谷区,35.652392,139.709073
渋谷区,35.649434,139.707863
渋谷区,35.647295,139.711226
渋谷区,35.647069,139.712911
渋谷区,35.647766,139.716419
渋谷区,35.649033,139.718551
渋谷区,35.647748,139.72049
渋谷区,35.646767,139.71929
渋谷区,35.6454,139.719345
渋谷区,35.64549,139.716757
渋谷区,35.643642,139.714548
渋谷区,35.643198,139.712915
渋谷区,35.643557,139.710133
渋谷区,35.645442,139.708032
渋谷区,35.647209,139.707136
渋谷区,35.649821,139.707526
渋谷区,35.65176,139.706458
渋谷区,35.650612,139.705163
渋谷区,35.648602,139.703794
渋谷区,35.649852,139.700106
渋谷区,35.650872,139.699197
渋谷区,35.652702,139.69814
渋谷区,35.655998,139.700144
渋谷区,35.66004,139.700611
渋谷区,35.66186,139.700679
渋谷区,35.663764,139.701215
渋谷区,35.664918,139.701363
渋谷区,35.666109,139.700484
世田谷区,35.617688,139.635421
世田谷区,35.619506,139.633646
世田谷区,35.620573,139.631859
世田谷区,35.61884,139.629349
世田谷区,35.617084,139.628228
世田谷区,35.612496,139.627
世田谷区,35.611833,139.627505
品川区,35.606738,139.734338
品川区,35.607466,139.733718
品川区,35.60717,139.730286
品川区,35.606299,139.728729
品川区,35.604491,139.726714
品川区,35.602562,139.723537
品川区,35.602081,139.721786
品川区,35.601409,139.718297
品川区,35.601245,139.715295
品川区,35.601595,139.714007
大田区,35.576662,139.714541
大田区,35.575291,139.711636
大田区,35.573962,139.708463
大田区,35.573079,139.705409
大田区,35.572319,139.703399
大田区,35.569653,139.703983
大田区,35.568059,139.704135
大田区,35.564214,139.705285
大田区,35.541734,139.706369
大田区,35.562584,139.714633
大田区,35.564544,139.70954
大田区,35.56428,139.707174
大田区,35.563862,139.704684
大田区,35.560141,139.705254
大田区,35.559302,139.705715
大田区,35.558155,139.706747
大田区,35.556109,139.706748
大田区,35.554395,139.706752
大田区,35.552429,139.706857
大田区,35.549659,139.707115
大田区,35.546848,139.707197
大田区,35.544905,139.707057
大田区,35.542932,139.705024
品川区,35.606111,139.734626
品川区,35.603431,139.733073
品川区,35.600749,139.730847
品川区,35.599357,139.730709
品川区,35.599661,139.730536
品川区,35.599043,139.72842
品川区,35.599027,139.725651
品川区,35.599634,139.723754
品川区,35.600163,139.722063
品川区,35.601788,139.721959
大田区,35.589098,139.727704
大田区,35.584677,139.724816
大田区,35.582348,139.722597
大田区,35.579131,139.719305
大田区,35.577669,139.716533
大田区,35.572319,139.703462
大田区,35.575349,139.703363
大田区,35.57888,139.702068
大田区,35.580825,139.701127
大田区,35.582661,139.700222
大田区,35.585136,139.699042
大田区,35.587271,139.697699
大田区,35.588863,139.696381
大田区,35.592094,139.698049
大田区,35.593504,139.699143
大田区,35.595511,139.700989
大田区,35.597739,139.703036
大田区,35.599303,139.704298
大田区,35.598056,139.707086
大田区,35.596316,139.710615
大田区,35.594428,139.713987
大田区,35.592956,139.716503
大田区,35.591819,139.718984
大田区,35.591892,139.722974
大田区,35.591851,139.724193
大田区,35.57293,139.704026
大田区,35.572647,139.701093
大田区,35.572423,139.698079
大田区,35.574767,139.698295
大田区,35.598256,139.66723
大田区,35.568114,139.692667
大田区,35.571733,139.687325
大田区,35.57089,139.681389
大田区,35.567563,139.683569
大田区,35.566123,139.684764
大田区,35.564491,139.684096
大田区,35.563498,139.685381
大田区,35.565699,139.688896
大田区,35.564117,139.690258
大田区,35.562224,139.694942
大田区,35.560169,139.69364
大田区,35.562059,139.69184
大田区,35.563761,139.69659
大田区,35.567579,139.696116
渋谷区,35.658191,139.700318
渋谷区,35.655108,139.696443
渋谷区,35.651849,139.697291
渋谷区,35.651919,139.696128
目黒区,35.649608,139.693527
渋谷区,35.648391,139.701823
渋谷区,35.651081,139.696617
渋谷区,35.65027,139.697548
渋谷区,35.648908,139.699218
渋谷区,35.648507,139.700211
渋谷区,35.649821,139.702431
渋谷区,35.65154,139.702282
渋谷区,35.653115,139.701408
渋谷区,35.655166,139.701184
渋谷区,35.657821,139.701279
品川区,35.626492,139.72382
品川区,35.622233,139.720386
品川区,35.614622,139.71654
品川区,35.612155,139.715657
品川区,35.605562,139.713855
品川区,35.601935,139.71312
大田区,35.597246,139.712167
大田区,35.593288,139.711032
大田区,35.589216,139.707922
大田区,35.586251,139.70567
大田区,35.583751,139.703756
大田区,35.580973,139.701799
大田区,35.578306,139.700418
大田区,35.575163,139.69885
大田区,35.571002,139.696741
大田区,35.567942,139.69637
大田区,35.563097,139.696946
大田区,35.560288,139.697283
品川区,35.625903,139.72323
品川区,35.618669,139.715898
品川区,35.617117,139.71257
品川区,35.616125,139.709902
品川区,35.617985,139.705169
品川区,35.619059,139.703764
品川区,35.620071,139.703671
目黒区,35.621589,139.700446
目黒区,35.624244,139.696904
目黒区,35.6268,139.69371
目黒区,35.627928,139.692634
目黒区,35.628433,139.690012
目黒区,35.629881,139.686203
世田谷区,35.629316,139.680104
世田谷区,35.629102,139.677721
世田谷区,35.629304,139.675042
世田谷区,35.629603,139.673429
世田谷区,35.631013,139.670567
世田谷区,35.632669,139.668166
世田谷区,35.63573,139.664057
世田谷区,35.63752,139.662433
世田谷区,35.638834,139.661762
世田谷区,35.642034,139.660732
世田谷区,35.641841,139.658556
世田谷区,35.642284,139.654052
世田谷区,35.644406,139.653097
世田谷区,35.645652,139.653454
世田谷区,35.638282,139.643454
世田谷区,35.63585,139.644824
世田谷区,35.636329,139.649232
世田谷区,35.636622,139.652108
世田谷区,35.636966,139.655689
世田谷区,35.638344,139.65872
世田谷区,35.63914,139.661967
世田谷区,35.611116,139.628956
港区,35.628321,139.737736
品川区,35.621977,139.739163
品川区,35.617694,139.741168
品川区,35.61384,139.741545
品川区,35.612159,139.741958
品川区,35.608928,139.741613
品川区,35.607326,139.740067
品川区,35.607179,139.736089
品川区,35.605906,139.734605
品川区,35.595733,139.729733
品川区,35.592982,139.729527
大田区,35.588804,139.727606
大田区,35.564402,139.707493
大田区,35.564571,139.71131
大田区,35.563239,139.715285
世田谷区,35.646156,139.622141
世田谷区,35.64579,139.619445
世田谷区,35.64412,139.618618
世田谷区,35.640105,139.619731
世田谷区,35.636645,139.621625
世田谷区,35.632366,139.624873
世田谷区,35.62967,139.625881
世田谷区,35.623455,139.628006
世田谷区,35.62085,139.631877
世田谷区,35.619523,139.634086
世田谷区,35.617462,139.635825
世田谷区,35.615286,139.636826
世田谷区,35.612468,139.638094
世田谷区,35.607901,139.640299
世田谷区,35.606286,139.643462
世田谷区,35.605046,139.648089
世田谷区,35.603753,139.652532
世田谷区,35.602513,139.656312
世田谷区,35.601826,139.659901
世田谷区,35.601332,139.662169
大田区,35.597878,139.667294
世田谷区,35.618823,139.642514
世田谷区,35.616352,139.644563
世田谷区,35.614398,139.646203
世田谷区,35.614223,139.649067
世田谷区,35.614171,139.651768
世田谷区,35.614085,139.655449
世田谷区,35.614006,139.658417
世田谷区,35.610904,139.659378
世田谷区,35.60651,139.658559
世田谷区,35.605978,139.660751
